Variable Name,state,county,stcnty,tract,tract_id,split_tr,qct_id,metro18,Area_Pop,cbsa,cbsasub18,VLIL4_2014,VLIL4_2015,VLIL4_2016,p0010001,p0420001,p0150001,B17001est1_14,B17001me1_14,B17001est2_14,B17001me2_14,B19013est1_14,B19013me1_14,B17001est1_15,B17001me1_15,B17001est2_15,B17001me2_15,B19013est1_15,B19013me1_15,B17001est1_16,B17001me1_16,B17001est2_16,B17001me2_16,B19013est1_16,B19013me1_16,avg_inc_factor,avg_pov_rate,qct
Variable Description,STATE FIPS code,COUNTY FIPS Code,Combined STATE and COUNTY FIPS codes,TRACT code as number with specified decimal,"State, County, tract FIPS codes for match with Census Data Sources","Indicates 2010 Census tract split by New England HMFA boundaries, 1 = split","UNIQUE IDENTIFIER: State, County, tract FIPS codes with 1 digit split indicator",Metropolitan Tract indicator = 1,MSA (Metro CBSA) or nonmetro part of State 100 percent count of population,"MSA (Metro CBSA) Code, set at 100,000 x State FIPS Code for nonmetro counties",HUD Metro FMR Area (HMFA) Code used in FMR and Income Limit Systems,"HMFA Very-Low Income Limits for 4-person households for FY2018, based on 50% of Area Median Gross Income, de-trended and CPI-matched to 2010-2014 ACS Data","HMFA Very-Low Income Limits for 4-person households for FY2018, based on 50% of Area Median Gross Income, de-trended and CPI-matched to 2011-2015 ACS Data","HMFA Very-Low Income Limits for 4-person households for FY2018, based on 50% of Area Median Gross Income, de-trended and CPI-matched to 2012-2016 ACS Data","Tract 100 Percent Count of Population (2010 Census, SF-1)","Tract 100 Percent Count of Population in Group Quarters (not in Households) (2010 Census, SF-1)","Tract 100 Percent Count of Households (2010 Census, SF-1)","Persons for whom poverty status has been determined, estimate (2010-2014 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, margin of error for 90% confidence interval (2010-2014 ACS 5-year Tabulations)","Persons in poverty, estimate (2010-2014 ACS 5-year Tabulations)","Persons in poverty, margin of error for 90% confidence interval (2010-2014 ACS 5-year Tabulations)","Tract median household income, estimate (2010-2014 ACS 5-year Tabulations)","Tract median Household income, margin of error for 90% confidence interval (2010-2014 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, estimate (2011-2015 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, margin of error for 90% confidence interval (2011-2015 ACS 5-year Tabulations)","Persons in poverty, estimate (2011-2015 ACS 5-year Tabulations)","Persons in poverty, margin of error for 90% confidence interval (2011-2015 ACS 5-year Tabulations)","Tract median household income, estimate (2011-2015 ACS 5-year Tabulations)","Tract median Household income, margin of error for 90% confidence interval (2011-2015 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, estimate (2012-2016 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, margin of error for 90% confidence interval ((2012-2016 ACS 5-year Tabulations)","Persons in poverty, estimate ((2012-2016 ACS 5-year Tabulations)","Persons in poverty, margin of error for 90% confidence interval ((2012-2016 ACS 5-year Tabulations)","Tract median household income, estimate ((2012-2016 ACS 5-year Tabulations)","Tract median Household income, margin of error for 90% confidence interval ((2012-2016 ACS 5-year Tabulations)",Average Ratio of Tract Average Household Size Adjusted Income Limit to Tract Median Household Income,Average Tract Poverty Rate,"QCT 2019, 1=YES, 0=NO"
,24,35,24035,8103,24035810300,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4546,167,1688,4885,327,725,357,66806,7812,4658,438,690,339,66818,7052,4380,411,386,170,68088,6486,0.692871094,0.128000006,0
,24,35,24035,8104,24035810400,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6053,206,2064,6356,377,189,117,100250,10662,6315,495,191,119,102865,15838,6263,454,229,134,106411,23941,0.464266121,0,0
,24,35,24035,8105,24035810500,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4468,10,1712,4434,403,392,197,85521,11285,4584,394,393,173,84485,10150,4967,390,245,170,86048,7700,0.546445072,,0
,24,35,24035,8106,24035810600,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4910,0,1908,5018,303,406,212,101618,23168,4806,300,440,184,105795,18804,5076,318,458,179,105203,14278,0.446094126,,0
,24,35,24035,8107,24035810700,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3939,15,1514,3824,306,401,243,85200,19833,3819,293,478,303,87560,12716,3952,318,514,244,85278,21168,0.541566968,0.129999995,0
,24,35,24035,8108,24035810800,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5824,0,2249,5716,368,147,111,91691,13222,5503,397,148,117,93705,10718,5587,495,209,142,93125,9460,0.501546144,0,0
,24,35,24035,8109.01,24035810901,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4927,0,1861,4692,295,158,84,111300,8653,4870,281,146,77,109757,11195,4887,342,150,74,104618,10855,0.432170302,,0
,24,35,24035,8109.02,24035810902,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2945,0,1114,3014,269,83,83,90511,14155,3043,237,91,89,90368,14376,2931,272,114,94,92790,13109,0.513657629,0,0
,24,35,24035,8110,24035811000,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4461,8,1758,4329,338,474,224,85000,16005,4475,321,446,196,79722,16590,4254,313,386,211,77500,18273,0.573835611,0.104499996,0
,24,35,24035,9900,24035990000,0,2.4036E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,0,0,0,0,12,0,12,,,0,12,0,12,,,0,12,0,12,,,0,0,0
,24,35,24035,9901,24035990100,0,2.4036E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,0,0,0,0,12,0,12,,,0,12,0,12,,,0,12,0,12,,,0,0,0
,24,35,24035,9902,24035990200,0,2.4036E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,0,0,0,0,12,0,12,,,0,12,0,12,,,0,12,0,12,,,0,0,0
,24,510,24510,101,24510010100,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3022,145,1530,2934,251,369,212,90302,9916,2882,233,347,264,90172,12184,3019,238,316,216,100985,10542,0.456438184,0,0
,24,510,24510,102,24510010200,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3009,0,1369,3334,453,378,206,82399,14019,3292,372,404,197,87391,15011,3332,330,354,175,96171,11090,0.503103733,0.114500001,0
,24,510,24510,103,24510010300,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2208,0,1117,2390,262,168,76,91471,6418,2554,283,192,80,94969,25851,2479,286,149,80,116875,24506,0.432372481,0.072500005,0
,24,510,24510,104,24510010400,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2870,5,1663,2264,336,122,59,84167,17019,2375,272,123,45,89519,17939,2527,239,110,46,97153,22489,0.465139449,,0
,24,510,24510,105,24510010500,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1724,22,880,1979,238,154,62,96000,17607,1655,103,161,66,78438,11584,1714,145,134,58,85986,7361,0.49884817,,0
,24,510,24510,201,24510020100,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1884,0,916,2057,271,262,122,85707,9169,1953,254,225,89,82222,8127,1807,235,181,90,79063,14443,0.531128407,0.114,0
,24,510,24510,202,24510020200,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2087,30,859,2079,379,332,182,61065,12623,1936,224,387,195,52500,10084,1798,191,273,111,64643,13285,0.771673322,0.151999995,0
,24,510,24510,203,24510020300,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3344,0,2062,3554,424,429,144,69339,10999,3813,414,471,189,83672,24838,3827,488,307,145,100778,15121,0.499435782,0.108333334,0
,24,510,24510,301,24510030100,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3065,234,1170,3077,489,1695,442,20156,16556,3267,427,1756,560,18842,5312,3351,461,1404,531,30066,14325,1.972155571,0.502333343,1
,24,510,24510,302,24510030200,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2342,163,1135,2528,327,551,275,70250,29689,2302,266,435,166,69773,28215,2229,267,488,210,71944,30743,0.607656777,0.208666667,0
,24,510,24510,401,24510040100,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4006,306,2465,3460,440,1061,298,52035,4775,3503,460,925,277,53980,5252,3868,469,1028,284,55277,4857,0.756637394,0.279000014,1
,24,510,24510,402,24510040200,0,2.451E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,838,370,364,459,103,238,100,23000,10761,379,53,145,54,25260,7488,348,91,103,41,52361,24220,1.34231317,0.399333328,1
,24,510,24510,601,24510060100,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3222,7,1001,2840,475,759,310,38668,14540,2851,419,778,279,38818,10388,2996,414,979,396,39853,18855,1.276775002,0.289000005,1
,24,510,24510,602,24510060200,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3265,9,1132,3480,699,1105,586,51523,9387,3310,546,1024,539,51925,16252,3193,413,757,349,65294,17297,0.865225852,0.237000003,0
,24,510,24510,603,24510060300,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1800,24,699,1783,179,429,158,53362,10633,1794,175,457,148,50962,7101,1938,195,438,172,54567,7858,0.874708951,0.240666658,0
,24,510,24510,604,24510060400,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1183,0,601,1310,175,440,147,32353,17752,1373,192,479,150,22043,20479,1286,201,285,91,40806,16186,1.06778419,0.302333325,1
,24,510,24510,701,24510070100,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2957,3,863,2903,437,803,256,42670,17793,3230,515,1213,413,37702,9697,3180,494,1141,436,39141,8354,1.28571701,0.337333322,1
,24,510,24510,702,24510070200,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3782,11,1110,3183,406,1149,314,24933,10043,3043,388,1261,344,22500,6619,3016,427,1317,424,27308,8470,2.056647062,0.404000014,1
,24,510,24510,703,24510070300,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1042,18,329,917,147,594,165,11786,6847,895,200,555,205,18850,5576,790,166,425,145,22361,7205,2.419397354,0.601999998,1
,24,510,24510,704,24510070400,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1241,16,525,1207,168,465,237,18295,10582,1359,163,553,213,16875,7400,1343,165,637,171,16744,5763,2.69405961,0.440500021,1
,24,510,24510,801.01,24510080101,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3881,28,1312,3729,389,515,260,52689,9082,3766,429,494,238,55508,6806,4065,403,597,266,59051,8063,0.87059468,0.138999999,0
,24,510,24510,801.02,24510080102,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2508,0,783,1943,338,340,175,40500,7826,1899,261,414,171,36202,9883,2082,291,579,271,35132,9002,1.343608499,0.247999996,1
,24,510,24510,802,24510080200,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1585,6,570,1396,162,386,159,26795,8178,1593,190,385,153,33750,12519,1541,192,375,134,27237,16967,1.584298134,0.254000008,1
,24,510,24510,803.01,24510080301,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2084,0,700,1553,231,463,214,33017,4595,1610,186,494,190,32031,6840,1541,185,355,155,36958,6672,1.436045766,0.278333336,1
,24,510,24510,803.02,24510080302,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2937,0,1182,2763,326,959,377,22115,9436,2424,310,478,175,28663,10729,2770,326,892,394,29641,5500,1.744378686,0.288666666,1
,24,510,24510,804,24510080400,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1564,86,534,1172,295,443,236,23434,6243,996,306,483,245,23284,7786,1176,261,602,219,17150,11804,2.025710583,0.512000024,1
,24,510,24510,805,24510080500,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1704,0,543,1604,267,489,221,26652,9280,1783,271,545,194,32361,8373,1690,266,552,223,31500,11319,1.653498173,0.312666655,1
,24,510,24510,806,24510080600,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2469,23,887,2431,382,660,196,29042,3784,2325,335,635,189,32739,6889,2341,284,670,197,32333,8572,1.517336726,0.276666671,1
,24,510,24510,807,24510080700,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1137,2,382,773,135,217,123,23036,4323,743,171,236,135,23150,3110,616,137,177,110,24107,6356,2.07602644,0,1
,24,510,24510,808,24510080800,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1281,0,476,1260,211,753,185,15601,2330,1063,163,592,137,16903,8015,1321,209,651,193,,,2.890645981,0.549333334,1
,24,510,24510,901,24510090100,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4251,33,1672,4447,456,1276,433,36551,5113,3801,409,965,308,37184,5310,3920,407,807,301,44414,5697,1.181561947,0.248999998,1
,24,510,24510,902,24510090200,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3243,193,1188,3459,298,582,311,61178,9438,3180,288,470,271,60497,7228,2865,288,319,203,58750,13553,0.772488475,0,0
,24,510,24510,903,24510090300,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4203,2,1895,4089,455,956,351,32969,8223,3965,425,868,352,36294,5388,4109,411,980,369,35804,8565,1.273907423,0.230666667,1
,24,510,24510,904,24510090400,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1586,0,672,1450,198,462,170,26775,4889,1665,188,475,154,30794,2517,1693,211,516,180,31723,2985,1.530379891,0.303000003,1
,24,510,24510,905,24510090500,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1964,86,712,2139,369,511,230,37500,5808,2166,341,359,139,38859,6751,2172,395,348,173,40222,5911,1.205647826,0.188333333,1
,24,510,24510,906,24510090600,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3402,31,1076,2931,332,544,256,44544,8489,3243,579,710,492,47560,8250,3037,639,523,438,43815,9736,1.094209671,0.186000004,1
,24,510,24510,907,24510090700,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3149,0,1103,3151,508,912,424,29915,11829,3135,356,1065,458,26111,5779,2899,489,907,411,23659,5000,1.824799657,0.31400001,1
,24,510,24510,908,24510090800,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3073,0,1033,3393,557,1409,506,24935,10429,2962,416,1095,387,24446,4836,2750,434,1009,370,27163,10207,1.910180569,0.384000003,1
,24,510,24510,909,24510090900,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2452,0,977,2061,396,690,212,19310,7281,2352,426,730,249,20290,3551,2646,455,685,283,25342,7986,2.159304619,0.301333338,1
,24,510,24510,1001,24510100100,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2126,0,869,2087,186,689,204,21859,3850,2228,230,840,275,22450,4678,2265,274,966,353,22847,4315,2.045792818,0.377666682,1
,24,510,24510,1002,24510100200,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2767,0,1189,2743,380,1460,468,12653,4558,2528,294,1131,302,12932,4463,2397,308,1034,375,14307,5629,3.403166056,0.469999999,1
,24,510,24510,1003,24510100300,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5237,5237,0,0,12,0,12,,,0,12,0,12,,,0,12,0,12,,,0,0,0
,24,510,24510,1101,24510110100,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3223,146,2127,3244,495,800,459,45167,8816,3123,417,715,391,47500,11292,3243,496,699,405,47397,9985,0.864968896,0,0
,24,510,24510,1102,24510110200,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5072,227,3574,4934,578,1170,299,36092,4127,5054,427,1091,317,37233,5928,5335,484,1025,319,40925,6437,1.049621344,0.215000004,1
,24,510,24510,1201,24510120100,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4790,0,2736,4745,409,800,310,63795,12104,4582,359,780,278,52339,17482,4531,438,804,274,62685,8887,0.710361421,0.172000006,0
,24,510,24510,1202.01,24510120201,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2033,0,945,1940,190,564,187,53173,16151,1979,180,415,165,59844,11863,1983,191,426,141,65938,11459,0.746114016,0.238666669,0
,24,510,24510,1202.02,24510120202,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6224,2607,2257,3646,556,1451,499,31189,6050,3593,543,1360,489,31501,2430,3245,488,1169,474,35000,3886,1.268596649,0.379000008,1
,24,510,24510,1203,24510120300,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3552,149,1601,3186,359,1071,397,39713,6064,3562,330,1219,392,40313,4725,3825,392,1128,463,42093,7789,1.082522869,0.32433334,1
,24,510,24510,1204,24510120400,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1313,0,533,1657,252,647,261,34815,10123,1671,217,673,188,33920,5826,1786,242,762,219,32917,6291,1.354821444,0.406666666,1
,24,510,24510,1205,24510120500,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1751,81,788,2075,311,596,215,31928,9186,2206,317,576,193,32569,12992,2289,282,676,211,36607,10243,1.310211182,0.280999988,1
,24,510,24510,1206,24510120600,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3269,644,1704,2283,270,1081,233,13351,3431,2439,297,1060,258,15872,5281,2506,327,1101,300,15048,5921,2.783949375,0.449000001,1
,24,510,24510,1207,24510120700,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2476,0,1081,2639,305,749,276,46441,4818,2679,334,642,281,52083,9732,2341,254,406,241,55972,11992,0.877455711,0.261999995,0
,24,510,24510,1301,24510130100,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2613,18,1405,2937,355,1031,283,27426,5925,2691,354,847,233,29311,8747,2650,401,892,225,24838,12575,1.494437933,0.33433333,1
,24,510,24510,1302,24510130200,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2775,0,1159,3351,618,1557,594,37708,10876,3427,528,1355,491,41125,15743,3060,511,1068,433,39470,10048,1.155286312,0.402999997,1
,24,510,24510,1303,24510130300,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2269,0,916,2123,328,539,213,32202,8595,2057,332,584,199,31774,9564,2151,307,712,210,31855,8616,1.438560247,0.289666682,1
,24,510,24510,1304,24510130400,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2011,16,768,2256,300,551,225,33750,6892,2387,257,693,255,34914,6661,2344,305,715,239,35208,7982,1.346353769,0.279666662,1
,24,510,24510,1306,24510130600,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3586,31,1735,3817,293,360,143,60636,5522,3931,313,416,198,63021,7552,3874,274,404,197,66385,15253,0.689549208,0.101333335,0
,24,510,24510,1307,24510130700,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5192,235,2620,4660,340,455,197,62569,12570,4634,339,300,191,57670,9376,4672,330,277,163,59300,10453,0.71568054,,0
,24,510,24510,1308.03,24510130803,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2748,0,1327,2369,283,121,66,59771,3677,2638,258,155,97,56947,4455,2587,239,236,120,54679,8528,0.76691699,0,0
,24,510,24510,1308.04,24510130804,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1955,0,898,1878,178,288,125,59150,8338,1891,143,312,102,58906,6089,1854,177,289,82,60862,6482,0.743297577,0.158000007,0
,24,510,24510,1308.05,24510130805,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,985,0,590,877,115,88,33,39097,16905,934,119,148,77,49167,17006,879,117,121,54,46932,14892,0.931319714,0.119000003,0
,24,510,24510,1308.06,24510130806,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1431,173,628,1285,155,142,93,66563,16943,1295,161,154,99,65987,12802,1234,161,143,99,79875,11777,0.617107987,0,0
,24,510,24510,1401,24510140100,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4974,698,2589,4263,392,867,355,41365,14623,4225,354,772,218,45536,18299,4423,440,782,248,46802,15008,0.933024764,0.187666669,0
,24,510,24510,1402,24510140200,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2853,58,1017,2787,382,1912,434,17306,8602,2382,392,1199,372,16618,12983,2592,480,1467,418,18929,9713,2.726511002,0.584999979,1
,24,510,24510,1403,24510140300,0,2.45101E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2333,48,941,2655,351,1032,282,22612,5172,2595,374,1081,303,24129,6631,2825,369,1204,317,23969,5785,1.939801455,0.410666674,1
,24,510,24510,1501,24510150100,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3211,29,1198,3407,419,1546,407,18828,2133,3397,414,1632,403,19189,2682,3098,476,1466,416,19043,2665,2.467074394,0.468999982,1
,24,510,24510,1502,24510150200,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2699,0,964,2734,376,678,225,37529,19923,2849,365,766,296,38871,15568,2841,377,748,273,41905,6927,1.185383558,0.25999999,1
,24,510,24510,1503,24510150300,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2478,5,831,1972,303,457,178,32429,3461,2058,327,453,171,34254,4477,2031,336,477,214,34899,4893,1.438103557,0.229000002,1
,24,510,24510,1504,24510150400,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3724,615,1217,3404,528,613,246,38152,9100,3620,634,790,307,33308,4312,3658,633,593,271,35980,8066,1.29880476,0.186666667,1
,24,510,24510,1505,24510150500,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1543,0,679,1928,345,588,373,30024,4424,1597,220,401,241,31409,5597,1544,201,409,243,32364,8074,1.435347199,0,1
,24,510,24510,1506,24510150600,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3412,49,1204,2451,379,787,327,25523,3895,2563,451,708,267,25792,2950,2733,443,799,313,26455,6222,1.838914275,0.296333343,1
,24,510,24510,1507.01,24510150701,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1696,0,645,1345,230,191,101,45250,11687,1395,221,190,96,45096,10755,1540,237,295,192,41125,12245,1.069776654,0,1
,24,510,24510,1507.02,24510150702,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2359,29,925,1954,292,358,217,44167,16543,2046,379,496,266,39280,9823,2162,340,513,237,38654,7729,1.138860703,0.237000003,1
,24,510,24510,1508,24510150800,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4223,77,1686,3665,639,935,421,34076,5405,3928,612,1064,473,32215,3982,4323,609,1108,367,33871,6686,1.374171019,0.260666668,1
,24,510,24510,1509,24510150900,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3344,7,1277,2824,430,602,370,43669,6312,3008,437,587,323,52315,6784,2954,378,645,351,53500,4791,0.944404721,0,0
,24,510,24510,1510,24510151000,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5214,181,1822,4893,583,1194,436,33799,2469,4538,550,1244,379,33725,6409,4765,557,1308,343,37876,5718,1.35544765,0.264333338,1
,24,510,24510,1511,24510151100,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6572,10,2743,6911,919,1280,737,40844,9297,6899,793,1188,560,42293,11082,6876,1005,1079,599,51373,10112,1.024345636,0.172000006,1
,24,510,24510,1512,24510151200,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4215,68,1646,5104,649,1877,516,22522,8681,4802,513,1494,397,22392,5804,4765,596,1504,385,20518,4620,2.121764898,0.331666678,1
,24,510,24510,1513,24510151300,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4546,116,1528,5291,791,2379,664,27104,6971,4745,648,2101,584,27708,6572,4547,638,2015,638,27835,6165,1.751174331,0.445333332,1
,24,510,24510,1601,24510160100,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2388,0,1091,2414,451,1147,422,18170,5456,2291,340,992,369,19899,7742,2333,368,905,300,21700,9032,2.238848209,0.432000011,1
,24,510,24510,1602,24510160200,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2515,0,945,2626,356,892,272,30350,10989,2471,294,888,327,30469,9724,2413,308,732,253,28409,8118,1.580475211,0.333999991,1
,24,510,24510,1603,24510160300,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1558,313,481,1584,286,528,215,26781,1871,1370,221,597,227,24509,6852,1232,211,485,212,17452,12394,1.810970068,0.387666672,1
,24,510,24510,1604,24510160400,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2525,0,862,3065,441,1094,330,27188,16723,3025,497,1336,443,23846,7182,2788,453,1053,350,25598,9340,1.964736462,0.392333329,1
,24,510,24510,1605,24510160500,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4245,2,1634,4066,476,863,310,34542,6064,4277,566,973,413,33798,4824,4546,489,1168,373,33599,4993,1.371646404,0.231999993,1
,24,510,24510,1606,24510160600,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3509,18,1347,2371,372,1035,390,25433,6299,2567,396,909,360,26295,7497,3017,414,1093,385,31250,10428,1.696612716,0.384333342,1
,24,510,24510,1607,24510160700,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5615,47,1877,4236,477,1289,395,33839,5690,4017,566,1463,468,32044,5765,4193,619,1558,498,32064,6198,1.489774942,0.346666664,1
,24,510,24510,1608.01,24510160801,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3281,0,1226,3457,501,1044,374,37500,5641,3228,452,643,258,37156,4845,3042,403,558,230,34183,5948,1.298910856,0.228,1
,24,510,24510,1608.02,24510160802,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3045,6,1027,3322,342,1008,287,35707,9137,3388,387,868,291,40000,8130,3177,410,407,211,45478,8491,1.213330388,0.279500008,1
,24,510,24510,1701,24510170100,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1602,31,847,1539,229,486,155,28050,8267,1472,197,357,106,29519,5618,1541,154,429,114,27321,4533,1.506455541,0.279000014,1
,24,510,24510,1702,24510170200,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3145,28,1576,3193,435,1809,434,9612,945,3165,428,1844,399,9861,1624,3001,488,1560,440,13495,3025,4.025973797,0.556666672,1
,24,510,24510,1703,24510170300,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2011,0,905,1981,282,609,209,24318,11110,1859,268,663,184,21994,3133,1827,262,567,207,23011,8067,1.93205452,0.324666679,1
,24,510,24510,1801,24510180100,0,2.45102E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2200,0,896,2079,278,1311,240,13238,3462,2113,246,1228,244,13417,3618,2280,221,1336,239,15270,4463,3.291970015,0.599333346,1
